,DATE,Actuals,FittedVals,Residuals
744,2017-06-05,17149.71702966901,17132.54178207398,17.17524759503067
745,2017-06-06,17155.6013038257,17154.19617415565,1.4051296700490639
746,2017-06-07,17238.407171177383,17157.86316986932,80.54400130806243
747,2017-06-08,16923.337282112032,17237.096742815054,-313.75946070302234
748,2017-06-09,16943.409013893594,16952.582233053876,-9.173219160282315
749,2017-06-11,16929.067208396817,16966.78163415772,-37.714425760903396
750,2017-06-12,16840.687100033683,16920.774426848988,-80.08732681530455
751,2017-06-13,16946.28029147602,16856.74211750586,89.53817397016246
752,2017-06-14,16943.409013893594,16946.83620381364,-3.427189920046658
753,2017-06-15,16949.15254237288,16940.317922034366,8.834620338515379
754,2017-06-16,16995.241332426922,16958.542315451603,36.699016975318955
755,2017-06-18,16986.580601324953,16995.563652176283,-8.983050851329608
756,2017-06-19,16920.47377326565,16990.766590575167,-70.29281730951698
757,2017-06-20,16786.97330871244,16935.217416762887,-148.2441080504468
758,2017-06-21,16874.789065136687,16808.975822608852,65.81324252783452
759,2017-06-22,16886.187098953058,16875.82813349094,10.35896546211734
760,2017-06-23,16934.801016088062,16881.60390303795,53.19711305011151
761,2017-06-25,16963.52841391009,16940.45333747588,23.07507643421195
762,2017-06-26,16934.801016088062,16964.3700380314,-29.569021943338157
763,2017-06-27,17056.11461709023,16944.31193021235,111.80268687787975
764,2017-06-28,17241.379310344826,17052.84780821672,188.53150212810579
765,2017-06-29,17331.02253032929,17221.35813345417,109.66439687511956
766,2017-06-30,17361.111111111113,17322.86874367301,38.24236743810252
767,2017-07-02,17343.04543877905,17365.493999074068,-22.44856029501898
768,2017-07-03,17277.125086385626,17349.28051097169,-72.15542458606433
769,2017-07-04,17289.073305670816,17286.30882967085,2.7644759999675443
770,2017-07-05,17283.097131005878,17291.48722925899,-8.390098253112228
771,2017-07-06,17355.085039916696,17284.09699954595,70.9880403707466
772,2017-07-07,17259.233690024164,17353.598493447826,-94.36480342366121
773,2017-07-09,17280.110592707795,17268.582663440517,11.527929267278523
774,2017-07-10,17265.193370165747,17291.63661256984,-26.443242404093326
775,2017-07-11,17220.59583261581,17266.39142293834,-45.79559032253019
776,2017-07-12,17238.407171177383,17233.401762965786,5.005408211596659
777,2017-07-13,17283.097131005878,17246.160196265548,36.93693474032989
778,2017-07-14,17445.917655268666,17283.623575103768,162.29408016489833
779,2017-07-16,17458.10055865922,17436.688147797588,21.412410861630633
780,2017-07-17,17367.141368530738,17457.316436434434,-90.17506790369589
781,2017-07-18,17349.063150589867,17390.00294734586,-40.939796755992575
782,2017-07-19,17346.053772766696,17362.84720360871,-16.79343084201537
783,2017-07-20,17280.110592707795,17350.68451197944,-70.57391927164645
784,2017-07-21,17301.038062283737,17292.051656832722,8.986405451014434
785,2017-07-23,17301.038062283737,17309.018522257797,-7.980459974060068
786,2017-07-24,17328.019407381737,17303.798678331405,24.22072905033201
787,2017-07-25,17352.07357279195,17331.85013326699,20.22343952495794
788,2017-07-26,17479.461632581715,17352.109862540812,127.35177004090292
789,2017-07-27,17412.50217656277,17470.647355257017,-58.14517869424526
790,2017-07-28,17497.812773403326,17416.75620080283,81.05657260049702
791,2017-07-30,17491.691446562883,17502.884852989242,-11.193406426358706
792,2017-07-31,17562.346329469616,17488.0335278619,74.31280160771712
793,2017-08-01,17587.055926837846,17563.178279810738,23.87764702710774
794,2017-08-02,17624.250969333803,17583.673538795316,40.57743053848753
795,2017-08-03,17513.134851138355,17624.126958930392,-110.99210779203713
796,2017-08-04,17367.141368530738,17524.82561873995,-157.6842502092113
797,2017-08-06,17418.56819369448,17390.420846558445,28.147347136033204
798,2017-08-07,17409.470752089135,17419.626658819336,-10.155906730200513
799,2017-08-08,17292.06294310911,17405.213995752194,-113.15105264308295
800,2017-08-09,17346.053772766696,17310.993088164134,35.060684602562105
801,2017-08-10,17334.02669440111,17351.31342955593,-17.286735154819326
802,2017-08-11,17382.235355466713,17330.852444654207,51.38291081250645
803,2017-08-13,17370.158068438424,17384.59985231993,-14.441783881506126
804,2017-08-14,17307.026652821045,17373.19017223182,-66.16351941077664
805,2017-08-15,17190.9919202338,17320.989714048177,-129.99779381437838
806,2017-08-16,17241.379310344826,17210.29110316398,31.08820718084462
807,2017-08-17,17208.742040956808,17245.89383171819,-37.15179076138156
808,2017-08-18,17199.86240110079,17208.68574384813,-8.823342747342394
809,2017-08-20,17199.86240110079,17210.05956768631,-10.19716658551988
810,2017-08-21,17217.63085399449,17203.921151145572,13.709702848918823
811,2017-08-22,17111.567419575633,17219.523274242565,-107.95585466693228
812,2017-08-23,17094.017094017094,17123.651078468672,-29.633984451578726
813,2017-08-24,17076.502732240435,17105.96531999337,-29.462587752936088
814,2017-08-25,17188.03712616019,17078.08432490191,109.9528012582814
815,2017-08-27,17167.38197424893,17181.84369125186,-14.461717002930527
816,2017-08-28,17188.03712616019,17165.25487349712,22.782252663069812
817,2017-08-29,17232.465965879717,17193.46164735882,39.00431852089605
818,2017-08-30,17241.379310344826,17227.395678071367,13.98363227345908
819,2017-08-31,17271.157167530226,17240.833773450257,30.323394079969148
820,2017-09-01,17265.193370165747,17273.41653064806,-8.223160482313688
821,2017-09-03,17304.031839418585,17267.39937250822,36.63246691036693
822,2017-09-04,17256.25539257981,17305.0414211495,-48.78602856969155
823,2017-09-05,17400.382808421786,17261.406551764747,138.9762566570389
824,2017-09-06,17394.329448599758,17393.66657581021,0.6628727895476914
825,2017-09-07,17448.96178677369,17387.16177750895,61.80000926473804
826,2017-09-08,17464.198393293747,17452.908721618267,11.28967167548035
827,2017-09-10,17433.751743375175,17461.37293673808,-27.621193362905615
828,2017-09-11,17364.125716270184,17440.559310607958,-76.43359433777368
829,2017-09-12,17528.483786152497,17376.5892407667,151.89454538579594
830,2017-09-13,17433.751743375175,17519.042104586257,-85.2903612110822
831,2017-09-14,17733.640716439084,17434.609767138183,299.03094930090083
832,2017-09-15,18001.800180018003,17722.007127735014,279.79305228298836
833,2017-09-17,17975.912277548086,17960.05161856517,15.860658982917812
834,2017-09-18,17908.309455587394,17979.03675846281,-70.72730287541708
835,2017-09-19,17930.787161556393,17930.378259285215,0.4089022711777943
836,2017-09-20,17908.309455587394,17933.299945227223,-24.99048963982932
837,2017-09-21,18063.583815028902,17909.134242264117,154.44957276478453
838,2017-09-22,17969.451931716085,18053.52003394533,-84.06810222924469
839,2017-09-24,17988.846914912752,17970.692488995333,18.15442591741885
840,2017-09-25,17962.996227770793,17999.8215145275,-36.82528675670619
841,2017-09-26,17956.54516071108,17961.787094875086,-5.241934164005215
842,2017-09-27,17975.912277548086,17960.356750013947,15.5555275341394
843,2017-09-28,18106.10175629187,17976.491015731768,129.6107405601033
844,2017-09-29,18060.321473722233,18098.151626633677,-37.83015291144329
845,2017-10-01,18083.182640144663,18063.988094769593,19.194545375070447
846,2017-10-02,17953.321364452426,18094.374692760197,-141.05332830777115
847,2017-10-03,17930.787161556393,17965.814909785375,-35.02774822898209
848,2017-10-04,17863.522686673812,17944.697798471032,-81.17511179721987
849,2017-10-05,17655.367231638418,17870.16755296076,-214.80032132234192
850,2017-10-06,17636.68430335097,17681.863731517133,-45.17942816616414
851,2017-10-08,17661.603673613565,17652.20896878873,9.394704824833752
852,2017-10-09,17743.0801987225,17657.87521254198,85.20498618051715
853,2017-10-10,17847.58165268606,17739.10184719777,108.47980548829219
854,2017-10-11,17889.08765652952,17841.218873626633,47.86878290288587
855,2017-10-12,17914.72590469366,17887.641035636454,27.08486905720565
856,2017-10-13,17937.219730941702,17915.69965546158,21.520075480122614
857,2017-10-15,17937.219730941702,17936.533604488337,0.6861264533654321
858,2017-10-16,17876.29603146228,17937.422490071753,-61.12645860947305
859,2017-10-17,17806.267806267806,17882.698826254404,-76.43101998659768
860,2017-10-18,17847.58165268606,17815.491760432586,32.08989225347614
861,2017-10-19,17768.301350390902,17841.378234065418,-73.07688367451556
862,2017-10-20,17828.489926903192,17767.918376720976,60.571550182216015
863,2017-10-22,17822.135091783995,17826.77510114511,-4.640009361115517
864,2017-10-23,17860.33220217896,17814.681957766534,45.65024441242713
865,2017-10-24,17752.529735487307,17859.448154490692,-106.91841900338477
866,2017-10-25,17985.611510791365,17759.8235707457,225.7879400456659
867,2017-10-26,17777.777777777777,17970.12558966444,-192.34781188666238
868,2017-10-27,17822.135091783995,17778.890268166408,43.24482361758783
869,2017-10-29,17828.489926903192,17838.364125534863,-9.874198631670879
870,2017-10-30,17911.517105498835,17815.772195332655,95.74491016618049
871,2017-10-31,17995.321216483713,17904.912078731428,90.40913775228546
872,2017-11-01,17962.996227770793,17984.40976896656,-21.41354119576863
873,2017-11-02,17667.844522968197,17967.109814476426,-299.265291508229
874,2017-11-03,17649.135192375572,17702.932231971095,-53.79703959552353
875,2017-11-05,17655.367231638418,17667.609943503474,-12.242711865055753
876,2017-11-06,17803.09773900659,17645.52718449303,157.57055451356064
877,2017-11-07,17793.59430604982,17789.949275524807,3.6450305250145902
878,2017-11-08,17714.791851195747,17789.85471973301,-75.06286853726488
879,2017-11-09,17755.681818181816,17729.83877370734,25.84304447447721
880,2017-11-10,17838.030681412773,17756.291933796434,81.73874761633851
881,2017-11-12,17746.22892635315,17825.504104395048,-79.27517804189847
882,2017-11-13,17758.83502042266,17754.149664122197,4.685356300462445
883,2017-11-14,17806.267806267806,17769.40051213548,36.867294132327515
884,2017-11-15,17806.267806267806,17799.636843666358,6.630962601448118
885,2017-11-16,17853.954650955187,17805.220123210413,48.73452774477482
886,2017-11-17,17866.714311238164,17851.67684409063,15.03746714753288
887,2017-11-19,17844.396859386154,17862.91443410369,-18.517574717538082
888,2017-11-20,17905.102954341986,17848.54115859121,56.56179575077476
889,2017-11-21,17927.57260666906,17902.66294790839,24.909658760669117
890,2017-11-22,18008.283810552854,17919.771142171187,88.51266838166703
891,2017-11-23,17975.912277548086,18002.907046032968,-26.994768484881206
892,2017-11-24,17998.560115190783,17976.11713125362,22.442983937162353
893,2017-11-26,17953.321364452426,18001.255760685122,-47.9343962326966
894,2017-11-27,17940.43774668102,17953.528496827563,-13.090750146544451
895,2017-11-28,18053.800324968404,17943.42565867847,110.3746662899357
896,2017-11-29,18122.50815512867,18040.69106623312,81.81708889555011
897,2017-11-30,18294.914013904134,18111.2802867996,183.63372710453405
898,2017-12-01,18218.254691200582,18282.524131736107,-64.26944053552506
899,2017-12-03,18238.19077147547,18220.424531917517,17.766239557953668
900,2017-12-04,18218.254691200582,18247.946020379757,-29.691329179175227
901,2017-12-05,18132.366273798732,18215.4934609912,-83.12718719246914
902,2017-12-06,18122.50815512867,18143.724671127366,-21.216515998694376
903,2017-12-07,18264.8401826484,18128.080114943183,136.7600677052178
904,2017-12-08,18129.079042784626,18248.98218366292,-119.90314087829393
905,2017-12-10,18132.366273798732,18134.735575159717,-2.3693013609845366
906,2017-12-11,18083.182640144663,18146.41508070415,-63.23244055948817
907,2017-12-12,18060.321473722233,18082.8123089697,-22.490835247466748
908,2017-12-13,18195.050946142648,18067.471125485587,127.57982065706165
909,2017-12-14,18211.61901293025,18184.949726655086,26.66928627516245
910,2017-12-15,18066.84733514002,18204.396684310745,-137.54934917072387
911,2017-12-17,18057.060310581437,18087.967068913862,-30.906758332424943
912,2017-12-18,18148.820326678768,18068.192750792605,80.62757588616296
913,2017-12-19,18175.20901490367,18135.574147318264,39.63486758540603
914,2017-12-20,18152.114721365037,18167.96395547666,-15.849234111625265
915,2017-12-21,18142.235123367198,18158.663815103595,-16.428691736397013
916,2017-12-22,18109.380659181454,18145.71359978645,-36.33294060499611
917,2017-12-24,18119.22449719152,18112.548306532437,6.676190659083659
918,2017-12-25,18129.079042784626,18120.097464408886,8.981578375740355
919,2017-12-26,18132.366273798732,18125.491096638085,6.875177160647581
920,2017-12-27,18175.20901490367,18131.781618351273,43.42739655239711
921,2017-12-28,18221.574344023324,18169.767508689565,51.8068353337585
922,2017-12-29,18318.373328448433,18212.7933239942,105.58000445423386
923,2017-12-31,18321.729571271528,18305.98154607907,15.748025192457135
924,2018-01-01,18325.087044163458,18315.398800552484,9.688243610973586
925,2018-01-02,18392.49586168843,18326.62005544628,65.87580624214752
926,2018-01-03,18221.574344023324,18383.56360140772,-161.9892573843972
927,2018-01-04,18211.61901293025,18229.807474328427,-18.188461398178333
928,2018-01-05,18221.574344023324,18221.622390401026,-0.04804637770212139
929,2018-01-07,18234.865061998542,18210.89053204283,23.97452995571075
930,2018-01-08,18241.517694272163,18230.917060507723,10.600633764439408
931,2018-01-09,18201.674554058973,18239.096636098107,-37.42208203913469
932,2018-01-10,18175.20901490367,18203.098314710256,-27.88929980658577
933,2018-01-11,18188.432157148054,18177.832030189296,10.600126958757755
934,2018-01-12,18409.42562592047,18186.86537815997,222.5602477604989
935,2018-01-14,18412.815319462345,18387.26999005839,25.545329403954383
936,2018-01-15,18487.705675725643,18400.288463744895,87.4172119807481
937,2018-01-16,18494.5441094877,18489.06488493644,5.479224551258085
938,2018-01-17,18542.555164101614,18486.835536567956,55.71962753365733
939,2018-01-18,18625.442354255913,18537.613751512494,87.82860274341874
940,2018-01-19,18525.37977028529,18612.113754904192,-86.73398461890247
941,2018-01-21,18601.190476190477,18528.719343065724,72.47113312475267
942,2018-01-22,18723.08556450103,18599.33162013474,123.75394436628994
943,2018-01-23,18737.118231216038,18698.956667475013,38.16156374102502
944,2018-01-24,19004.180919802355,18727.536772657495,276.64414714485974
945,2018-01-25,18885.741265344666,18978.018453609908,-92.27718826524142
946,2018-01-26,18917.896329928113,18877.122336033925,40.77399389418861
947,2018-01-28,18832.391713747646,18926.60998461537,-94.21827086772464
948,2018-01-29,18782.870022539446,18827.0391316814,-44.169109141952504
949,2018-01-30,18982.536066818528,18786.95762720877,195.5784396097588
950,2018-01-31,19018.63826550019,18958.537148262323,60.101117237867584
951,2018-02-01,19131.43294432753,18998.526383391087,132.9065609364443
952,2018-02-02,18960.940462646948,19122.5962644288,-161.65580178185337
953,2018-02-04,18978.933383943822,18966.746585780485,12.186798163336789
954,2018-02-05,18821.757952192733,18986.662051277694,-164.90409908496076
955,2018-02-06,18878.610534264677,18823.73263793521,54.87789632946806
956,2018-02-07,18814.67544684854,18881.557465572147,-66.88201872360514
957,2018-02-08,18939.39393939394,18808.785835928385,130.60810346555445
958,2018-02-09,18846.588767433095,18930.50171718358,-83.91294975048368
959,2018-02-11,18828.845791752967,18841.502226634344,-12.656434881377209
960,2018-02-12,18885.741265344666,18835.69545727253,50.045808072136424
961,2018-02-13,18942.981625307824,18873.52658588298,69.45503942484356
962,2018-02-14,19102.196752626554,18930.083618324657,172.11313430189693
963,2018-02-15,19153.41888527102,19083.040454875936,70.37843039508516
964,2018-02-16,19004.180919802355,19137.767671780814,-133.58675197845878
965,2018-02-18,19004.180919802355,19016.233180258387,-12.052260456031945
966,2018-02-19,18968.133535660094,19005.624038250906,-37.49050259081196
967,2018-02-20,19033.11762466692,18956.65011015518,76.46751451173986
968,2018-02-21,18935.80761219466,19018.226483428487,-82.41887123382548
969,2018-02-22,19054.878048780487,18931.086397579245,123.79165120124162
970,2018-02-23,19062.142584826535,19042.252599434054,19.88998539248132
971,2018-02-25,19062.142584826535,19041.633655183086,20.508929643448937
972,2018-02-26,19047.619047619046,19058.72731324037,-11.1082656213257
973,2018-02-27,19007.793195210037,19039.271377780224,-31.47818257018662
974,2018-02-28,18875.04718761797,19003.231849777763,-128.18466215979424
975,2018-03-01,18903.59168241966,18878.616065790415,24.97561662924636
976,2018-03-02,18953.752843062925,18896.778295657692,56.97454740523244
977,2018-03-04,18939.39393939394,18932.40265814975,6.991281244190759
978,2018-03-05,19018.63826550019,18931.359094162104,87.2791713380866
979,2018-03-06,19098.548510313216,19006.13633378919,92.41217652402702
980,2018-03-07,19127.773527161437,19077.655584007545,50.11794315389125
981,2018-03-08,19029.495718363465,19115.18817690933,-85.69245854586552
982,2018-03-09,19091.256204658264,19031.950928405953,59.30527625231116
983,2018-03-11,19102.196752626554,19083.484764495322,18.71198813123192
984,2018-03-12,19149.75105323631,19084.341319646825,65.40973358948395
985,2018-03-13,19227.071716977505,19137.507807304355,89.56390967315019
986,2018-03-14,19208.60545524395,19204.990042087695,3.6154131562543625
987,2018-03-15,19175.455417066154,19194.904058935976,-19.448641869821586
988,2018-03-16,19190.17463058914,19171.070926351516,19.10370423762288
989,2018-03-18,19186.49270913277,19177.674028608482,8.818680524287629
990,2018-03-19,19312.475859405175,19173.577739912733,138.89811949244177
991,2018-03-20,19267.822736030826,19290.714735227866,-22.891999197039695
992,2018-03-21,19470.404984423676,19255.030644218554,215.37434020512228
993,2018-03-22,19421.246844047386,19447.35392698503,-26.10708293764401
994,2018-03-23,19481.784531463083,19400.629776539266,81.15475492381665
995,2018-03-25,19496.977968414896,19475.16389198659,21.81407642830527
996,2018-03-26,19580.96729978461,19477.55458026279,103.41271952182069
997,2018-03-27,19500.780031201248,19563.37465192563,-62.594620724383276
998,2018-03-28,19391.118867558656,19493.473331264802,-102.3544637061459
999,2018-03-29,19316.206297083252,19397.745187036235,-81.53888995298257
1000,2018-03-30,19286.403085824495,19313.76843684825,-27.365351023756375
1001,2018-04-01,19308.746862328637,19276.427353767678,32.31950856095864
1002,2018-04-02,19331.142470520008,19293.88290195082,37.25956856918856
1003,2018-04-03,19372.336303758235,19314.594171843302,57.74213191493254
1004,2018-04-04,19398.642095053347,19357.711512062793,40.930582990553376
1005,2018-04-05,19286.403085824495,19384.70423259104,-98.30114676654557
1006,2018-04-06,19406.17116242965,19286.67579473823,119.49536769142287
1007,2018-04-08,19413.70607649,19391.698086571785,22.00798991821648
1008,2018-04-09,19459.038723487058,19391.343334068453,67.69538941860446
1009,2018-04-10,19516.0031225605,19448.026347770014,67.97677479048798
1010,2018-04-11,19531.25,19495.760035276755,35.489964723245066
1011,2018-04-12,19615.53550411926,19515.373409704014,100.16209441524552
1012,2018-04-13,19600.15680125441,19595.305727308536,4.851073945872486
1013,2018-04-15,19607.843137254902,19583.50764903621,24.335488218690443
1014,2018-04-16,19758.940920766647,19596.221512476663,162.71940828998413
1015,2018-04-17,19688.91514077574,19728.893953965315,-39.978813189572975
1016,2018-04-18,19565.642731363725,19670.818397022816,-105.17566565909146
1017,2018-04-19,19409.937888198758,19569.938456462005,-160.00056826324726
1018,2018-04-20,19398.642095053347,19410.759209055133,-12.117114001786831
1019,2018-04-22,19391.118867558656,19386.147361019048,4.9715065396085265
1020,2018-04-23,19349.84520123839,19369.44561059721,-19.60040935881989
1021,2018-04-24,19383.60147315371,19339.163218028978,44.43825512473268
1022,2018-04-25,19334.880123743234,19369.19044477796,-34.31032103472535
1023,2018-04-26,19278.9666473877,19324.072146014565,-45.10549862686457
1024,2018-04-27,19091.256204658264,19276.828228393915,-185.57202373565087
1025,2018-04-29,19076.68828691339,19098.105429057454,-21.41714214406238
1026,2018-04-30,19098.548510313216,19075.854470682913,22.69403963030345
1027,2018-05-01,18950.16107636915,19078.032675228984,-127.8715988598342
1028,2018-05-02,18925.056775170324,18950.412130385645,-25.355355215320742
1029,2018-05-03,18928.639030853683,18924.60882120186,4.030209651824407
1030,2018-05-04,18864.365214110545,18910.556361243554,-46.19114713300951
1031,2018-05-06,18867.924528301886,18856.82464944289,11.099878858996817
1032,2018-05-07,18975.332068311196,18858.400035226656,116.93203308454031
1033,2018-05-08,19025.875190258754,18949.413254697272,76.46193556148137
1034,2018-05-09,19058.50962454736,19002.08684717029,56.422777377072634
1035,2018-05-10,19036.740909956214,19042.39188404292,-5.65097408670772
1036,2018-05-11,18925.056775170324,19022.24079203784,-97.18401686751531
1037,2018-05-13,18914.318138831095,18920.666766667535,-6.348627836439846
1038,2018-05-14,18946.570670708603,18901.913055347042,44.6576153615606
1039,2018-05-15,18932.222642938283,18920.581162442377,11.641480495905853
1040,2018-05-16,19080.328181644723,18913.92606224791,166.40211939681467
1041,2018-05-17,18993.35232668566,19052.77358398714,-59.42125730147745
1042,2018-05-18,19029.495718363465,18976.12520724923,53.37051111423352
1043,2018-05-20,19076.68828691339,19020.520120745507,56.16816616788492
1044,2018-05-21,19036.740909956214,19050.718009532575,-13.97709957636107
1045,2018-05-22,19018.63826550019,19023.869687224997,-5.231421724805841
1046,2018-05-23,18957.34597156398,19009.470465995306,-52.12449443132573
1047,2018-05-24,18928.639030853683,18947.520504560292,-18.88147370660954
1048,2018-05-25,18775.816748028537,18920.160916371882,-144.3441683433448
1049,2018-05-27,18747.656542932134,18775.529024637362,-27.872481705227983
1050,2018-05-28,18670.649738610904,18744.46395366037,-73.81421504946775
1051,2018-05-29,18563.207722294414,18661.617839612205,-98.41011731779145
1052,2018-05-30,18597.731076808628,18567.21396922788,30.517107580748416
1053,2018-05-31,18484.288354898337,18587.742333745216,-103.45397884687918
1054,2018-06-01,18525.37977028529,18479.788027989907,45.59174229538257
1055,2018-06-03,18511.662347278787,18521.487925357564,-9.825578078776743
1056,2018-06-04,18460.40243677312,18496.8361594161,-36.433722642977955
1057,2018-06-05,18604.6511627907,18458.437884909996,146.21327788070266
1058,2018-06-06,18594.272963927113,18583.31401207084,10.958951856271597
1059,2018-06-07,18604.6511627907,18575.029654705802,29.62150808489605
1060,2018-06-08,18663.68047779022,18599.969938739276,63.710539050945954
1061,2018-06-10,18695.083193120212,18646.014162712425,49.06903040778707
1062,2018-06-11,18632.38308179616,18677.24719316748,-44.86411137132018
1063,2018-06-12,18649.75755315181,18625.932666679302,23.824886472506478
1064,2018-06-13,18660.19779809666,18638.46993310783,21.727864988828514
1065,2018-06-14,18487.705675725643,18641.022219758375,-153.31654403273205
1066,2018-06-15,18521.948508983143,18489.550648743618,32.39786023952547
1067,2018-06-17,18532.24610822832,18513.77574977242,18.47035845589926
1068,2018-06-18,18494.5441094877,18507.43508655139,-12.890977063692844
1069,2018-06-19,18395.87932303164,18486.324048320173,-90.44472528853294
1070,2018-06-20,18399.264029438822,18395.27695742623,3.987072012590943
1071,2018-06-21,18604.6511627907,18390.930072687264,213.7210901034341
1072,2018-06-22,18632.38308179616,18571.628873010795,60.754208785365336
1073,2018-06-24,18628.912071535022,18609.94074376474,18.971327770283096
1074,2018-06-25,18698.57890800299,18627.42370156051,71.15520644247954
1075,2018-06-26,18653.236336504386,18684.63321139896,-31.396874894573557
1076,2018-06-27,18542.555164101614,18644.24697105617,-101.69180695455725
1077,2018-06-28,18594.272963927113,18548.58700076892,45.68596315819377
1078,2018-06-29,18775.816748028537,18583.66608210994,192.15066591859795
1079,2018-07-01,18768.76876876877,18741.879091770585,26.88967699818386
1080,2018-07-02,18705.574261129816,18752.563099420644,-46.988838290828426
1081,2018-07-03,18814.67544684854,18707.683355572688,106.99209127585345
1082,2018-07-04,18853.69532428356,18795.214149450763,58.48117483279566
1083,2018-07-05,18857.250612860644,18830.59702176907,26.653591091573617
1084,2018-07-06,18942.981625307824,18848.3101667776,94.67145853022521
1085,2018-07-09,18857.250612860644,18924.48091378678,-67.23030092613772
1086,2018-07-10,18882.175226586103,18849.593500276194,32.581726309908845
1087,2018-07-11,18828.845791752967,18876.44932035361,-47.603528600644495
1088,2018-07-12,18800.526414739612,18815.820705398637,-15.294290659025137
1089,2018-07-13,18875.04718761797,18796.5571941123,78.48999350566737
1090,2018-07-15,18878.610534264677,18858.016535124825,20.593999139851803
1091,2018-07-16,18878.610534264677,18863.688637339903,14.921896924774046
1092,2018-07-17,18691.58878504673,18872.07381726323,-180.48503221650026
1093,2018-07-18,18688.095683049898,18701.09677640541,-13.001093355513149
1094,2018-07-19,18639.32898415657,18691.045447874763,-51.716463718192244
1095,2018-07-20,18800.526414739612,18626.995002487132,173.53141225247964
1096,2018-07-22,18818.216033120058,18780.262741522358,37.95329159769972
1097,2018-07-23,18765.246762994935,18797.191581106865,-31.944818111929635
1098,2018-07-24,18857.250612860644,18766.99778268984,90.25283017080437
1099,2018-07-25,18882.175226586103,18842.571990494933,39.6032360911704
1100,2018-07-26,18751.171948246767,18863.547652644284,-112.37570439751653
1101,2018-07-27,18719.580681392737,18757.02988832905,-37.449206936311384
1102,2018-07-29,18733.608092918697,18719.868446435747,13.739646482950775
1103,2018-07-30,18758.206715438002,18717.83265858126,40.374056856740935
1104,2018-07-31,18740.629685157423,18742.8535343759,-2.223849218476971
1105,2018-08-01,18761.72607879925,18729.901212746794,31.824866052455036
1106,2018-08-02,18628.912071535022,18749.297236964612,-120.38516542959042
1107,2018-08-03,18618.50679575498,18628.085052836057,-9.578257081077027
1108,2018-08-05,18621.9739292365,18615.853198176963,6.12073105953823
1109,2018-08-06,18525.37977028529,18605.3356291663,-79.9558588810105
1110,2018-08-07,18508.236165093465,18523.61212518956,-15.375960096094786
1111,2018-08-08,18409.42562592047,18505.96274382198,-96.53711790150919
1112,2018-08-09,18362.10062431142,18405.522987643315,-43.4223633318943
1113,2018-08-10,18281.535648994515,18360.840879606774,-79.30523061225904
1114,2018-08-12,18274.853801169593,18277.471777338043,-2.6179761684506957
1115,2018-08-13,18308.31197363603,18268.723259400278,39.58871423575329
1116,2018-08-14,18258.170531312764,18294.963473916545,-36.79294260378083
1117,2018-08-15,18204.988166757692,18254.083177766424,-49.0950110087324
1118,2018-08-16,18234.865061998542,18206.826379484482,28.038682514059474
1119,2018-08-17,18284.878405558604,18224.006577472166,60.871828086437745
1120,2018-08-19,18281.535648994515,18267.640617710153,13.89503128436263
1121,2018-08-20,18355.359765051395,18271.517153265635,83.8426117857598
1122,2018-08-21,18504.811250925242,18340.71620927893,164.0950416463129
1123,2018-08-22,18504.811250925242,18475.330102878794,29.481148046448652
1124,2018-08-23,18395.87932303164,18488.9401100262,-93.06078699455975
1125,2018-08-24,18419.59845275373,18400.5322364733,19.066216280429217
1126,2018-08-26,18436.578171091445,18410.77319189057,25.804979200875096
1127,2018-08-27,18487.705675725643,18416.738046805916,70.96762891972685
1128,2018-08-28,18484.288354898337,18470.86480755138,13.423547346956184
1129,2018-08-29,18705.574261129816,18469.550224367762,236.02403676205358
1130,2018-08-30,18723.08556450103,18675.687320184355,47.39824431667512
1131,2018-08-31,18632.38308179616,18697.64246284399,-65.25938104782836
1132,2018-09-01,18632.38308179616,18637.898789556355,-5.515707760194346
1133,2018-09-02,18587.36059479554,18627.297901908052,-39.93730711251192
1134,2018-09-03,18532.24610822832,18578.39288128293,-46.146773054610094
1135,2018-09-04,18552.875695732837,18531.887633689024,20.988062043812533
1136,2018-09-05,18632.38308179616,18543.793239308303,88.58984248785782
1137,2018-09-06,18635.855385762206,18614.489685763136,21.365699999070785
1138,2018-09-07,18597.731076808628,18625.366453928753,-27.635377120124758
1139,2018-09-08,18601.190476190477,18597.627451786168,3.5630244043095445
1140,2018-09-09,18615.040953090098,18596.377958914363,18.66299417573464
1141,2018-09-10,18768.76876876877,18607.591983083068,161.17678568570045
1142,2018-09-11,18747.656542932134,18749.530010884995,-1.8734679528606648
1143,2018-09-12,18779.342723004695,18736.08291533439,43.25980767030342
1144,2018-09-13,18853.69532428356,18778.049350273388,75.6459740101709
1145,2018-09-14,18811.136192626036,18836.401422320327,-25.26522969429061
1146,2018-09-15,18811.136192626036,18802.747013620516,8.389179005520418
1147,2018-09-16,18821.757952192733,18806.915572198566,14.84237999416655
1148,2018-09-17,18957.34597156398,18810.678488102978,146.66748346100212
1149,2018-09-18,18978.933383943822,18935.86282851896,43.070555424863414
1150,2018-09-19,18942.981625307824,18961.060929824507,-18.079304516682896
1151,2018-09-20,19113.149847094803,18941.223190408517,171.92665668628615
1152,2018-09-21,18821.757952192733,19090.06837688893,-268.3104246961957
1153,2018-09-22,18825.301204819276,18826.910651118298,-1.6094462990222382
1154,2018-09-23,18843.037497644622,18836.76196545825,6.275532186373312
1155,2018-09-24,18900.0189000189,18818.3662393902,81.65266062869705
1156,2018-09-25,19011.406844106466,18885.32681771655,126.0800263899182
