date,pounds_in_a_rupiah,rupiahs_in_a_pound,year,month,day
2019-08-19,5.749e-05,17394.329448599758,2019,8,19
2019-08-20,5.738e-05,17427.675148135237,2019,8,20
2019-08-21,5.77e-05,17331.02253032929,2019,8,21
2019-08-22,5.734e-05,17439.832577607252,2019,8,22
2019-08-23,5.827e-05,17161.48961729878,2019,8,23
2019-08-25,5.785e-05,17286.08470181504,2019,8,25
2019-08-26,5.748e-05,17397.355601948504,2019,8,26
2019-08-27,5.712e-05,17507.00280112045,2019,8,27
2019-08-28,5.746e-05,17403.41106856944,2019,8,28
2019-08-29,5.765e-05,17346.053772766696,2019,8,29
2019-08-30,5.797e-05,17250.301880282903,2019,8,30
2019-09-01,5.798e-05,17247.326664367025,2019,9,1
2019-09-02,5.806e-05,17223.561832586976,2019,9,2
2019-09-03,5.817e-05,17190.9919202338,2019,9,3
2019-09-04,5.773e-05,17322.016282695306,2019,9,4
2019-09-05,5.733e-05,17442.87458573173,2019,9,5
2019-09-06,5.787e-05,17280.110592707795,2019,9,6
2019-09-08,5.77e-05,17331.02253032929,2019,9,8
2019-09-09,5.773e-05,17322.016282695306,2019,9,9
2019-09-10,5.762e-05,17355.085039916696,2019,9,10
2019-09-11,5.775e-05,17316.017316017314,2019,9,11
2019-09-12,5.798e-05,17247.326664367025,2019,9,12
2019-09-13,5.726e-05,17464.198393293747,2019,9,13
2019-09-15,5.737e-05,17430.71291615827,2019,9,15
2019-09-16,5.732e-05,17445.917655268666,2019,9,16
2019-09-17,5.734e-05,17439.832577607252,2019,9,17
2019-09-18,5.67e-05,17636.68430335097,2019,9,18
2019-09-19,5.654e-05,17686.593562079943,2019,9,19
2019-09-20,5.708e-05,17519.27119831815,2019,9,20
2019-09-22,5.706e-05,17525.41184717841,2019,9,22
2019-09-23,5.715e-05,17497.812773403326,2019,9,23
2019-09-24,5.673e-05,17627.3576590869,2019,9,24
2019-09-25,5.724e-05,17470.300489168414,2019,9,25
2019-09-26,5.718e-05,17488.632388947186,2019,9,26
2019-09-27,5.743e-05,17412.50217656277,2019,9,27
2019-09-29,5.745e-05,17406.440382941688,2019,9,29
2019-09-30,5.721e-05,17479.461632581715,2019,9,30
2019-10-01,5.741e-05,17418.56819369448,2019,10,1
2019-10-02,5.747e-05,17400.382808421786,2019,10,2
2019-10-03,5.713e-05,17503.93838613688,2019,10,3
2019-10-04,5.741e-05,17418.56819369448,2019,10,4
2019-10-06,5.733e-05,17442.87458573173,2019,10,6
2019-10-07,5.747e-05,17400.382808421786,2019,10,7
2019-10-08,5.773e-05,17322.016282695306,2019,10,8
2019-10-09,5.787e-05,17280.110592707795,2019,10,9
2019-10-10,5.682e-05,17599.436818021823,2019,10,10
2019-10-11,5.597e-05,17866.714311238164,2019,10,11
2019-10-13,5.607e-05,17834.849295523454,2019,10,13
2019-10-14,5.606e-05,17838.030681412773,2019,10,14
2019-10-15,5.533e-05,18073.377914332188,2019,10,15
2019-10-16,5.527e-05,18092.99800977022,2019,10,16
2019-10-17,5.495e-05,18198.362147406733,2019,10,17
2019-10-18,5.452e-05,18341.89288334556,2019,10,18
2019-10-20,5.478e-05,18254.837531945966,2019,10,20
2019-10-21,5.479e-05,18251.50574922431,2019,10,21
2019-10-22,5.506e-05,18162.005085361423,2019,10,22
2019-10-23,5.529e-05,18086.45324651836,2019,10,23
2019-10-24,5.539e-05,18053.800324968404,2019,10,24
2019-10-25,5.558e-05,17992.08348326736,2019,10,25
2019-10-27,5.558e-05,17992.08348326736,2019,10,27
2019-10-28,5.546e-05,18031.013342949875,2019,10,28
2019-10-29,5.548e-05,18024.51333813987,2019,10,29
2019-10-30,5.541e-05,18047.283883775493,2019,10,30
2019-10-31,5.511e-05,18145.527127563055,2019,10,31
2019-11-01,5.522e-05,18109.380659181454,2019,11,1
2019-11-03,5.512e-05,18142.235123367198,2019,11,3
2019-11-04,5.517e-05,18125.7930034439,2019,11,4
2019-11-05,5.527e-05,18092.99800977022,2019,11,5
2019-11-06,5.551e-05,18014.772113132767,2019,11,6
2019-11-07,5.58e-05,17921.14695340502,2019,11,7
2019-11-08,5.584e-05,17908.309455587394,2019,11,8
2019-11-10,5.577e-05,17930.787161556393,2019,11,10
2019-11-11,5.556e-05,17998.560115190783,2019,11,11
2019-11-12,5.534e-05,18070.112034694615,2019,11,12
2019-11-13,5.525e-05,18099.547511312216,2019,11,13
2019-11-14,5.513e-05,18138.944313440956,2019,11,14
2019-11-15,5.507e-05,18158.707100054475,2019,11,15
2019-11-16,5.507e-05,18158.707100054475,2019,11,16
2019-11-17,5.511e-05,18145.527127563055,2019,11,17
2019-11-18,5.492e-05,18208.30298616169,2019,11,18
2019-11-19,5.49e-05,18214.936247723133,2019,11,19
2019-11-20,5.511e-05,18145.527127563055,2019,11,20
2019-11-21,5.499e-05,18185.124568103292,2019,11,21
2019-11-22,5.529e-05,18086.45324651836,2019,11,22
2019-11-23,5.529e-05,18086.45324651836,2019,11,23
2019-11-24,5.523e-05,18106.10175629187,2019,11,24
2019-11-25,5.512e-05,18142.235123367198,2019,11,25
2019-11-26,5.522e-05,18109.380659181454,2019,11,26
2019-11-27,5.488e-05,18221.574344023324,2019,11,27
2019-11-28,5.502e-05,18175.20901490367,2019,11,28
2019-11-29,5.492e-05,18208.30298616169,2019,11,29
2019-11-30,5.492e-05,18208.30298616169,2019,11,30
2019-12-01,5.502e-05,18175.20901490367,2019,12,1
2019-12-02,5.47e-05,18281.535648994515,2019,12,2
2019-12-03,5.456e-05,18328.445747800586,2019,12,3
2019-12-04,5.407e-05,18494.5441094877,2019,12,4
2019-12-05,5.44e-05,18382.352941176472,2019,12,5
2019-12-06,5.428e-05,18422.991893883565,2019,12,6
2019-12-07,5.428e-05,18422.991893883565,2019,12,7
2019-12-08,5.426e-05,18429.782528566164,2019,12,8
2019-12-09,5.43e-05,18416.206261510128,2019,12,9
2019-12-10,5.436e-05,18395.87932303164,2019,12,10
2019-12-11,5.419e-05,18453.589223103892,2019,12,11
2019-12-12,5.325e-05,18779.342723004695,2019,12,12
2019-12-13,5.368e-05,18628.912071535022,2019,12,13
2019-12-14,5.368e-05,18628.912071535022,2019,12,14
2019-12-15,5.361e-05,18653.236336504386,2019,12,15
2019-12-16,5.378e-05,18594.272963927113,2019,12,16
2019-12-17,5.449e-05,18351.991191044228,2019,12,17
2019-12-18,5.47e-05,18281.535648994515,2019,12,18
2019-12-19,5.494e-05,18201.674554058973,2019,12,19
2019-12-20,5.507e-05,18158.707100054475,2019,12,20
2019-12-21,5.506e-05,18162.005085361423,2019,12,21
2019-12-22,5.507e-05,18158.707100054475,2019,12,22
2019-12-23,5.534e-05,18070.112034694615,2019,12,23
2019-12-24,5.539e-05,18053.800324968404,2019,12,24
2019-12-25,5.53e-05,18083.182640144663,2019,12,25
2019-12-26,5.511e-05,18145.527127563055,2019,12,26
2019-12-27,5.478e-05,18254.837531945966,2019,12,27
2019-12-28,5.478e-05,18254.837531945966,2019,12,28
2019-12-29,5.476e-05,18261.504747991235,2019,12,29
2019-12-30,5.477e-05,18258.170531312764,2019,12,30
2019-12-31,5.432e-05,18409.42562592047,2019,12,31
2020-01-01,5.431e-05,18412.815319462345,2020,1,1
2020-01-02,5.477e-05,18258.170531312764,2020,1,2
2020-01-03,5.484e-05,18234.865061998542,2020,1,3
2020-01-04,5.484e-05,18234.865061998542,2020,1,4
2020-01-05,5.487e-05,18224.89520685256,2020,1,5
2020-01-06,5.464e-05,18301.610541727674,2020,1,6
2020-01-07,5.499e-05,18185.124568103292,2020,1,7
2020-01-08,5.489e-05,18218.254691200582,2020,1,8
2020-01-09,5.533e-05,18073.377914332188,2020,1,9
2020-01-10,5.564e-05,17972.681524083393,2020,1,10
2020-01-11,5.564e-05,17972.681524083393,2020,1,11
2020-01-12,5.582e-05,17914.72590469366,2020,1,12
2020-01-13,5.633e-05,17752.529735487307,2020,1,13
2020-01-14,5.617e-05,17803.09773900659,2020,1,14
2020-01-15,5.61e-05,17825.311942959,2020,1,15
2020-01-16,5.613e-05,17815.784785319793,2020,1,16
2020-01-17,5.63e-05,17761.989342806395,2020,1,17
2020-01-18,5.63e-05,17761.989342806395,2020,1,18
2020-01-19,5.629e-05,17765.144785930006,2020,1,19
2020-01-20,5.646e-05,17711.65426850868,2020,1,20
2020-01-21,5.611e-05,17822.135091783995,2020,1,21
2020-01-22,5.582e-05,17914.72590469366,2020,1,22
2020-01-23,5.599e-05,17860.33220217896,2020,1,23
2020-01-24,5.62e-05,17793.59430604982,2020,1,24
2020-01-25,5.62e-05,17793.59430604982,2020,1,25
2020-01-26,5.581e-05,17917.935853789644,2020,1,26
2020-01-27,5.793e-05,17262.213015708614,2020,1,27
2020-01-28,5.643e-05,17721.0703526493,2020,1,28
2020-01-29,5.639e-05,17733.640716439084,2020,1,29
2020-01-30,5.571e-05,17950.09872554299,2020,1,30
2020-01-31,5.499e-05,18185.124568103292,2020,1,31
2020-02-01,5.499e-05,18185.124568103292,2020,2,1
2020-02-02,5.56e-05,17985.611510791365,2020,2,2
2020-02-03,5.599e-05,17860.33220217896,2020,2,3
2020-02-04,5.594e-05,17876.29603146228,2020,2,4
2020-02-05,5.628e-05,17768.301350390902,2020,2,5
2020-02-06,5.669e-05,17639.795378373612,2020,2,6
2020-02-07,5.672e-05,17630.46544428773,2020,2,7
2020-02-08,5.672e-05,17630.46544428773,2020,2,8
2020-02-09,5.672e-05,17630.46544428773,2020,2,9
2020-02-10,5.648e-05,17705.38243626062,2020,2,10
2020-02-11,5.647e-05,17708.517797060387,2020,2,11
2020-02-12,5.63e-05,17761.989342806395,2020,2,12
2020-02-13,5.603e-05,17847.58165268606,2020,2,13
2020-02-14,5.597e-05,17866.714311238164,2020,2,14
2020-02-15,5.597e-05,17866.714311238164,2020,2,15
2020-02-16,5.604e-05,17844.396859386154,2020,2,16
2020-02-17,5.632e-05,17755.681818181816,2020,2,17
2020-02-18,5.632e-05,17755.681818181816,2020,2,18
2020-02-19,5.662e-05,17661.603673613565,2020,2,19
2020-02-20,5.664e-05,17655.367231638418,2020,2,20
2020-02-21,5.601e-05,17853.954650955187,2020,2,21
2020-02-22,5.601e-05,17853.954650955187,2020,2,22
2020-02-23,5.6e-05,17857.14285714286,2020,2,23
2020-02-24,5.571e-05,17950.09872554299,2020,2,24
2020-02-25,5.548e-05,18024.51333813987,2020,2,25
2020-02-26,5.559e-05,17988.846914912752,2020,2,26
2020-02-27,5.536e-05,18063.583815028902,2020,2,27
2020-02-28,5.58e-05,17921.14695340502,2020,2,28
2020-02-29,5.58e-05,17921.14695340502,2020,2,29
2020-03-01,5.61e-05,17825.311942959,2020,3,1
2020-03-02,5.505e-05,18165.304268846503,2020,3,2
2020-03-03,5.493e-05,18204.988166757692,2020,3,3
2020-03-04,5.448e-05,18355.359765051395,2020,3,4
2020-03-05,5.332e-05,18754.688672168042,2020,3,5
2020-03-06,5.376e-05,18601.190476190477,2020,3,6
2020-03-07,5.375e-05,18604.6511627907,2020,3,7
2020-03-08,5.404e-05,18504.811250925242,2020,3,8
2020-03-09,5.42e-05,18450.18450184502,2020,3,9
2020-03-10,5.369e-05,18625.442354255913,2020,3,10
2020-03-11,5.369e-05,18625.442354255913,2020,3,11
2020-03-12,5.466e-05,18294.914013904134,2020,3,12
2020-03-13,5.56e-05,17985.611510791365,2020,3,13
2020-03-14,5.56e-05,17985.611510791365,2020,3,14
2020-03-15,5.513e-05,18138.944313440956,2020,3,15
2020-03-16,5.365e-05,18639.32898415657,2020,3,16
2020-03-17,5.442e-05,18375.597206909224,2020,3,17
2020-03-18,5.565e-05,17969.451931716085,2020,3,18
2020-03-19,5.467e-05,18291.567587342237,2020,3,19
2020-03-20,5.44e-05,18382.352941176472,2020,3,20
2020-03-21,5.443e-05,18372.221201543267,2020,3,21
2020-03-22,5.419e-05,18453.589223103892,2020,3,22
2020-03-23,5.08e-05,19685.03937007874,2020,3,23
2020-03-24,5.164e-05,19364.833462432223,2020,3,24
2020-03-25,5.203e-05,19219.680953296174,2020,3,25
2020-03-26,5.051e-05,19798.059790140564,2020,3,26
2020-03-27,5.012e-05,19952.114924181962,2020,3,27
2020-03-28,5.012e-05,19952.114924181962,2020,3,28
2020-03-29,5.036e-05,19857.029388403495,2020,3,29
2020-03-30,5.043e-05,19829.466587348797,2020,3,30
2020-03-31,5.028e-05,19888.623707239458,2020,3,31
2020-04-01,5.038e-05,19849.146486701073,2020,4,1
2020-04-02,4.906e-05,20383.20423970648,2020,4,2
2020-04-03,4.898e-05,20416.49652919559,2020,4,3
2020-04-04,4.975e-05,20100.502512562813,2020,4,4
2020-04-05,4.996e-05,20016.012810248198,2020,4,5
2020-04-06,4.996e-05,20016.012810248198,2020,4,6
2020-04-07,5.022e-05,19912.385503783353,2020,4,7
2020-04-08,4.981e-05,20076.28990162618,2020,4,8
2020-04-09,5.023e-05,19908.421262193908,2020,4,9
2020-04-10,5.084e-05,19669.55153422502,2020,4,10
2020-04-11,5.084e-05,19669.55153422502,2020,4,11
2020-04-12,5.078e-05,19692.792437967706,2020,4,12
2020-04-13,5.08e-05,19685.03937007874,2020,4,13
2020-04-14,5.083e-05,19673.421207948064,2020,4,14
2020-04-15,5.022e-05,19912.385503783353,2020,4,15
2020-04-16,5.138e-05,19462.82600233554,2020,4,16
2020-04-17,5.175e-05,19323.671497584543,2020,4,17
2020-04-18,5.176e-05,19319.938176197837,2020,4,18
2020-04-19,5.206e-05,19208.60545524395,2020,4,19
2020-04-20,5.225e-05,19138.755980861242,2020,4,20
2020-04-21,5.277e-05,18950.16107636915,2020,4,21
2020-04-22,5.142e-05,19447.68572539868,2020,4,22
2020-04-23,5.256e-05,19025.875190258754,2020,4,23
2020-04-24,5.188e-05,19275.250578257517,2020,4,24
2020-04-25,5.196e-05,19245.57351809084,2020,4,25
2020-04-26,5.267e-05,18986.14011771407,2020,4,26
2020-04-27,5.256e-05,19025.875190258754,2020,4,27
2020-04-28,5.233e-05,19109.49742021785,2020,4,28
2020-04-29,5.259e-05,19015.021867275147,2020,4,29
2020-04-30,5.247e-05,19058.50962454736,2020,4,30
2020-05-01,5.449e-05,18351.991191044228,2020,5,1
2020-05-02,5.448e-05,18355.359765051395,2020,5,2
2020-05-03,5.404e-05,18504.811250925242,2020,5,3
2020-05-04,5.34e-05,18726.591760299627,2020,5,4
2020-05-05,5.345e-05,18709.073900841908,2020,5,5
2020-05-06,5.258e-05,19018.63826550019,2020,5,6
2020-05-07,5.401e-05,18515.08979818552,2020,5,7
2020-05-08,5.459e-05,18318.373328448433,2020,5,8
2020-05-09,5.451e-05,18345.257750871402,2020,5,9
2020-05-10,5.388e-05,18559.762435040833,2020,5,10
2020-05-11,5.369e-05,18625.442354255913,2020,5,11
2020-05-12,5.475e-05,18264.8401826484,2020,5,12
2020-05-13,5.458e-05,18321.729571271528,2020,5,13
2020-05-14,5.515e-05,18132.366273798732,2020,5,14
2020-05-15,5.552e-05,18011.527377521616,2020,5,15
2020-05-16,5.553e-05,18008.283810552854,2020,5,16
2020-05-17,5.582e-05,17914.72590469366,2020,5,17
2020-05-18,5.5e-05,18181.81818181818,2020,5,18
2020-05-19,5.527e-05,18092.99800977022,2020,5,19
2020-05-20,5.526e-05,18096.272167933406,2020,5,20
2020-05-21,5.565e-05,17969.451931716085,2020,5,21
2020-05-22,5.551e-05,18014.772113132767,2020,5,22
2020-05-23,5.551e-05,18014.772113132767,2020,5,23
2020-05-24,5.595e-05,17873.100983020555,2020,5,24
2020-05-25,5.458e-05,18321.729571271528,2020,5,25
2020-05-26,5.501e-05,18178.512997636793,2020,5,26
2020-05-27,5.514e-05,18135.654697134567,2020,5,27
2020-05-28,5.514e-05,18135.654697134567,2020,5,28
2020-05-29,5.528e-05,18089.72503617945,2020,5,29
2020-05-30,5.528e-05,18089.72503617945,2020,5,30
2020-05-31,5.537e-05,18060.321473722233,2020,5,31
2020-06-01,5.486e-05,18228.21728034998,2020,6,1
2020-06-02,5.534e-05,18070.112034694615,2020,6,2
2020-06-03,5.62e-05,17793.59430604982,2020,6,3
2020-06-04,5.589e-05,17892.288423689388,2020,6,4
2020-06-05,5.635e-05,17746.22892635315,2020,6,5
2020-06-06,5.635e-05,17746.22892635315,2020,6,6
2020-06-07,5.511e-05,18145.527127563055,2020,6,7
2020-06-08,5.579e-05,17924.359204158452,2020,6,8
2020-06-09,5.519e-05,18119.22449719152,2020,6,9
2020-06-10,5.517e-05,18125.7930034439,2020,6,10
2020-06-11,5.691e-05,17571.604287471444,2020,6,11
2020-06-12,5.607e-05,17834.849295523454,2020,6,12
2020-06-13,5.607e-05,17834.849295523454,2020,6,13
2020-06-14,5.657e-05,17677.2140710624,2020,6,14
2020-06-15,5.651e-05,17695.983011856308,2020,6,15
2020-06-16,5.659e-05,17670.966601873122,2020,6,16
2020-06-17,5.643e-05,17721.0703526493,2020,6,17
2020-06-18,5.712e-05,17507.00280112045,2020,6,18
2020-06-19,5.686e-05,17587.055926837846,2020,6,19
2020-06-20,5.686e-05,17587.055926837846,2020,6,20
2020-06-21,5.753e-05,17382.235355466713,2020,6,21
2020-06-22,5.589e-05,17892.288423689388,2020,6,22
2020-06-23,5.599e-05,17860.33220217896,2020,6,23
2020-06-24,5.694e-05,17562.346329469616,2020,6,24
2020-06-25,5.7e-05,17543.859649122805,2020,6,25
2020-06-26,5.649e-05,17702.24818551956,2020,6,26
2020-06-27,5.647e-05,17708.517797060387,2020,6,27
2020-06-28,5.712e-05,17507.00280112045,2020,6,28
2020-06-29,5.731e-05,17448.96178677369,2020,6,29
2020-06-30,5.526e-05,18096.272167933406,2020,6,30
2020-07-01,5.627e-05,17771.45903678692,2020,7,1
2020-07-02,5.579e-05,17924.359204158452,2020,7,2
2020-07-03,5.512e-05,18142.235123367198,2020,7,3
2020-07-04,5.512e-05,18142.235123367198,2020,7,4
2020-07-05,5.531e-05,18079.91321641656,2020,7,5
2020-07-06,5.601e-05,17853.954650955187,2020,7,6
2020-07-07,5.522e-05,18109.380659181454,2020,7,7
2020-07-08,5.517e-05,18125.7930034439,2020,7,8
2020-07-09,5.533e-05,18073.377914332188,2020,7,9
2020-07-10,5.502e-05,18175.20901490367,2020,7,10
2020-07-11,5.514e-05,18135.654697134567,2020,7,11
2020-07-12,5.495e-05,18198.362147406733,2020,7,12
2020-07-13,5.537e-05,18060.321473722233,2020,7,13
2020-07-14,5.522e-05,18109.380659181454,2020,7,14
2020-07-15,5.446e-05,18362.10062431142,2020,7,15
2020-07-16,5.471e-05,18278.194114421494,2020,7,16
2020-07-17,5.377e-05,18597.731076808628,2020,7,17
2020-07-18,5.378e-05,18594.272963927113,2020,7,18
2020-07-19,5.423e-05,18439.977872026553,2020,7,19
2020-07-20,5.351e-05,18688.095683049898,2020,7,20
2020-07-21,5.351e-05,18688.095683049898,2020,7,21
2020-07-22,5.37e-05,18621.9739292365,2020,7,22
2020-07-23,5.378e-05,18594.272963927113,2020,7,23
2020-07-24,5.354e-05,18677.624206200973,2020,7,24
2020-07-25,5.354e-05,18677.624206200973,2020,7,25
2020-07-26,5.363e-05,18646.28006712661,2020,7,26
2020-07-27,5.357e-05,18667.164457718874,2020,7,27
2020-07-28,5.31e-05,18832.391713747646,2020,7,28
2020-07-29,5.308e-05,18839.487565938205,2020,7,29
2020-07-30,5.252e-05,19040.36557501904,2020,7,30
2020-07-31,5.199e-05,19234.468166955183,2020,7,31
2020-08-01,5.199e-05,19234.468166955183,2020,8,1
2020-08-02,5.218e-05,19164.430816404754,2020,8,2
2020-08-03,5.244e-05,19069.412662090006,2020,8,3
2020-08-04,5.265e-05,18993.35232668566,2020,8,4
2020-08-05,5.253e-05,19036.740909956214,2020,8,5
2020-08-06,5.221e-05,19153.41888527102,2020,8,6
2020-08-07,5.208e-05,19201.22887864823,2020,8,7
2020-08-08,5.208e-05,19201.22887864823,2020,8,8
2020-08-09,5.222e-05,19149.75105323631,2020,8,9
2020-08-10,5.222e-05,19149.75105323631,2020,8,10
2020-08-11,5.216e-05,19171.779141104293,2020,8,11
2020-08-12,5.202e-05,19223.37562475971,2020,8,12
2020-08-13,5.195e-05,19249.278152069295,2020,8,13
2020-08-14,5.123e-05,19519.812609798944,2020,8,14
2020-08-15,5.123e-05,19519.812609798944,2020,8,15
2020-08-16,5.176e-05,19319.938176197837,2020,8,16
2020-08-17,5.176e-05,19319.938176197837,2020,8,17
2020-08-18,5.102e-05,19600.15680125441,2020,8,18
2020-08-19,5.124e-05,19516.0031225605,2020,8,19
2020-08-20,5.135e-05,19474.19668938656,2020,8,20
2020-08-21,5.174e-05,19327.40626207963,2020,8,21
2020-08-22,5.174e-05,19327.40626207963,2020,8,22
2020-08-23,5.169e-05,19346.10176049526,2020,8,23
2020-08-24,5.198e-05,19238.16852635629,2020,8,24
2020-08-25,5.196e-05,19245.57351809084,2020,8,25
2020-08-26,5.168e-05,19349.84520123839,2020,8,26
2020-08-27,5.174e-05,19327.40626207963,2020,8,27
2020-08-28,5.153e-05,19406.17116242965,2020,8,28
2020-08-29,5.153e-05,19406.17116242965,2020,8,29
2020-08-30,5.125e-05,19512.19512195122,2020,8,30
2020-08-31,5.124e-05,19516.0031225605,2020,8,31
2020-09-01,5.094e-05,19630.938358853553,2020,9,1
2020-09-02,5.075e-05,19704.433497536946,2020,9,2
2020-09-03,5.115e-05,19550.34213098729,2020,9,3
2020-09-04,5.104e-05,19592.476489028213,2020,9,4
2020-09-05,5.104e-05,19592.476489028213,2020,9,5
2020-09-06,5.115e-05,19550.34213098729,2020,9,6
2020-09-07,5.155e-05,19398.642095053347,2020,9,7
2020-09-08,5.195e-05,19249.278152069295,2020,9,8
2020-09-09,5.204e-05,19215.98770176787,2020,9,9
2020-09-10,5.183e-05,19293.84526336099,2020,9,10
2020-09-11,5.209e-05,19197.54271453254,2020,9,11
2020-09-12,5.209e-05,19197.54271453254,2020,9,12
2020-09-13,5.25e-05,19047.619047619046,2020,9,13
2020-09-14,5.236e-05,19098.548510313216,2020,9,14
2020-09-15,5.226e-05,19135.093761959433,2020,9,15
2020-09-16,5.205e-05,19212.29586935639,2020,9,16
2020-09-17,5.198e-05,19238.16852635629,2020,9,17
2020-09-18,5.218e-05,19164.430816404754,2020,9,18
2020-09-19,5.219e-05,19160.758766047136,2020,9,19
2020-09-20,5.251e-05,19043.991620643686,2020,9,20
2020-09-21,5.303e-05,18857.250612860644,2020,9,21
2020-09-22,5.32e-05,18796.992481203008,2020,9,22
2020-09-23,5.302e-05,18860.80724254998,2020,9,23
2020-09-24,5.266e-05,18989.7455374098,2020,9,24
2020-09-25,5.282e-05,18932.222642938283,2020,9,25
2020-09-26,5.282e-05,18932.222642938283,2020,9,26
2020-09-27,5.275e-05,18957.34597156398,2020,9,27
2020-09-28,5.224e-05,19142.41960183767,2020,9,28
2020-09-29,5.225e-05,19138.755980861242,2020,9,29
2020-09-30,5.208e-05,19201.22887864823,2020,9,30
2020-10-01,5.235e-05,19102.196752626554,2020,10,1
2020-10-02,5.205e-05,19212.29586935639,2020,10,2
2020-10-05,5.204e-05,19215.98770176787,2020,10,5
2020-10-06,5.24e-05,19083.969465648854,2020,10,6
2020-10-07,5.253e-05,19036.740909956214,2020,10,7
2020-10-08,5.262e-05,19004.180919802355,2020,10,8
2020-10-09,5.22e-05,19157.088122605364,2020,10,9
2020-10-12,5.214e-05,19179.133103183736,2020,10,12
2020-10-13,5.263e-05,19000.570017100512,2020,10,13
2020-10-14,5.229e-05,19124.115509657677,2020,10,14
2020-10-15,5.283e-05,18928.639030853683,2020,10,15
2020-10-16,5.244e-05,19069.412662090006,2020,10,16
2020-10-19,5.252e-05,19040.36557501904,2020,10,19
2020-10-20,5.306e-05,18846.588767433095,2020,10,20
2020-10-21,5.198e-05,19238.16852635629,2020,10,21
2020-10-22,5.218e-05,19164.430816404754,2020,10,22
2020-10-23,5.232e-05,19113.149847094803,2020,10,23
2020-10-26,5.245e-05,19065.776930409913,2020,10,26
2020-10-27,5.236e-05,19098.548510313216,2020,10,27
2020-10-28,5.237e-05,19094.901661256445,2020,10,28
2020-10-29,5.276e-05,18953.752843062925,2020,10,29
2020-10-30,5.293e-05,18892.87738522577,2020,10,30
2020-11-02,5.296e-05,18882.175226586103,2020,11,2
2020-11-03,5.24e-05,19083.969465648854,2020,11,3
2020-11-04,5.307e-05,18843.037497644622,2020,11,4
2020-11-05,5.287e-05,18914.318138831095,2020,11,5
2020-11-06,5.348e-05,18698.57890800299,2020,11,6
2020-11-09,5.32e-05,18796.992481203008,2020,11,9
2020-11-10,5.366e-05,18635.855385762206,2020,11,10
2020-11-11,5.374e-05,18608.113137327877,2020,11,11
2020-11-12,5.388e-05,18559.762435040833,2020,11,12
2020-11-13,5.351e-05,18688.095683049898,2020,11,13
2020-11-16,5.371e-05,18618.50679575498,2020,11,16
2020-11-17,5.374e-05,18608.113137327877,2020,11,17
2020-11-18,5.37e-05,18621.9739292365,2020,11,18
2020-11-19,5.326e-05,18775.816748028537,2020,11,19
2020-11-20,5.307e-05,18843.037497644622,2020,11,20
2020-11-23,5.291e-05,18900.0189000189,2020,11,23
2020-11-24,5.295e-05,18885.741265344666,2020,11,24
2020-11-25,5.286e-05,18917.896329928113,2020,11,25
2020-11-26,5.315e-05,18814.67544684854,2020,11,26
2020-11-27,5.34e-05,18726.591760299627,2020,11,27
2020-11-30,5.316e-05,18811.136192626036,2020,11,30
2020-12-01,5.276e-05,18953.752843062925,2020,12,1
2020-12-02,5.308e-05,18839.487565938205,2020,12,2
2020-12-03,5.235e-05,19102.196752626554,2020,12,3
2020-12-04,5.259e-05,19015.021867275147,2020,12,4
2020-12-07,5.309e-05,18835.93897155773,2020,12,7
2020-12-08,5.306e-05,18846.588767433095,2020,12,8
2020-12-09,5.306e-05,18846.588767433095,2020,12,9
2020-12-10,5.331e-05,18758.206715438002,2020,12,10
2020-12-11,5.341e-05,18723.08556450103,2020,12,11
2020-12-14,5.328e-05,18768.76876876877,2020,12,14
2020-12-15,5.266e-05,18989.7455374098,2020,12,15
2020-12-16,5.258e-05,19018.63826550019,2020,12,16
2020-12-17,5.224e-05,19142.41960183767,2020,12,17
2020-12-18,5.246e-05,19062.142584826535,2020,12,18
2020-12-21,5.264e-05,18996.96048632219,2020,12,21
2020-12-22,5.276e-05,18953.752843062925,2020,12,22
2020-12-23,5.219e-05,19160.758766047136,2020,12,23
2020-12-24,5.197e-05,19241.87030979411,2020,12,24
2020-12-25,5.221e-05,19153.41888527102,2020,12,25
2020-12-28,5.256e-05,19025.875190258754,2020,12,28
2020-12-29,5.25e-05,19047.619047619046,2020,12,29
2020-12-30,5.234e-05,19105.846388995033,2020,12,30
2020-12-31,5.241e-05,19080.328181644723,2020,12,31
2021-01-01,5.145e-05,19436.34596695821,2021,1,1
2021-01-04,5.258e-05,19018.63826550019,2021,1,4
2021-01-05,5.278e-05,18946.570670708603,2021,1,5
2021-01-06,5.299e-05,18871.48518588413,2021,1,6
2021-01-07,5.3e-05,18867.924528301886,2021,1,7
2021-01-08,5.215e-05,19175.455417066154,2021,1,8
2021-01-11,5.235e-05,19102.196752626554,2021,1,11
2021-01-12,5.2e-05,19230.76923076923,2021,1,12
2021-01-13,5.189e-05,19271.53594141453,2021,1,13
2021-01-14,5.193e-05,19256.69170036588,2021,1,14
2021-01-15,5.201e-05,19227.071716977505,2021,1,15
2021-01-18,5.238e-05,19091.256204658264,2021,1,18
2021-01-19,5.203e-05,19219.680953296174,2021,1,19
2021-01-20,5.22e-05,19157.088122605364,2021,1,20
2021-01-21,5.216e-05,19171.779141104293,2021,1,21
2021-01-22,5.184e-05,19290.123456790123,2021,1,22
2021-01-25,5.216e-05,19171.779141104293,2021,1,25
2021-01-26,5.175e-05,19323.671497584543,2021,1,26
